user_country,location_selected,protocol,date,time_to_connect,download_speed,latency
GB,UK - London,udp,2018-02-09,32,22426.8,
GB,UK - London,l2tp,2018-02-09,23,64884.6,43
GB,France - Paris - 1,udp,2018-02-09,39,46090,
GB,Germany - Nuremberg,udp,2018-02-09,30,53873.6,55
FR,France - Paris - 1,udp,2018-02-09,21,51158.8,112
GB,UK - London,udp,2018-02-09,18,94030.2,49
GB,UK - London,udp,2018-02-09,182,12694,
FR,France - Paris - 1,udp,2018-02-09,15,50439.4,138
GB,UK - London,udp,2018-02-09,11,137616.6,30
FR,France - Paris - 1,udp,2018-02-09,26,42389.6,105
FR,France - Paris - 1,tcp,2018-02-09,71,40689,72
FR,UK - London,udp,2018-02-09,31,68523.4,54
GB,UK - London,udp,2018-02-09,12,153494,30
DE,UK - London,udp,2018-02-09,19,93704.6,41
FR,Germany - Nuremberg,udp,2018-02-09,56,43892.2,
GB,France - Paris - 1,udp,2018-02-09,26,46437.6,
FR,UK - London,udp,2018-02-09,37,30395.2,167
GB,UK - London,udp,2018-02-09,49,43791,88
FR,UK - London,tcp,2018-02-09,148,5599,1297
FR,France - Paris - 1,udp,2018-02-09,66,11501.6,653
GB,UK - London,udp,2018-02-09,37,59235,68
FR,France - Paris - 1,udp,2018-02-09,57,14748.8,498
DE,UK - London,udp,2018-02-09,188,10296,532
GB,UK - London,udp,2018-02-09,30,55466.4,2
GB,UK - London,udp,2018-02-09,57,19560.2,
DE,Germany - Nuremberg,udp,2018-02-09,16,80135,38
GB,UK - London,tcp,2018-02-09,27,39252.4,93
GB,UK - London,udp,2018-02-09,28,62713.2,68
GB,UK - London,udp,2018-02-09,56,29306.2,174
GB,UK - London,udp,2018-02-09,15,100575.2,48
DE,Germany - Nuremberg,udp,2018-02-09,27,52808.8,
GB,UK - London,udp,2018-02-09,29,56678.6,70
FR,UK - London,udp,2018-02-09,40,10843.8,767
FR,France - Paris - 1,udp,2018-02-09,79,19740.6,248
GB,UK - London,udp,2018-02-09,71,30120.2,117
GB,UK - London,l2tp,2018-02-09,30,22297,135
DE,Germany - Nuremberg,udp,2018-02-09,97,7596.6,
GB,UK - London,tcp,2018-02-09,54,28833.2,181
FR,France - Paris - 1,udp,2018-02-09,24,41844,49
GB,UK - London,udp,2018-02-09,18,77684.2,57
GB,UK - London,udp,2018-02-09,12,131388.4,35
GB,UK - London,udp,2018-02-09,18,107560.2,39
FR,France - Paris - 1,udp,2018-02-09,100,15787.2,358
GB,UK - London,udp,2018-02-09,36,60108.4,63
FR,France - Paris - 1,udp,2018-02-09,39,19646,
FR,France - Paris - 1,tcp,2018-02-09,27,3436.4,2749
GB,UK - London,udp,2018-02-09,25,47843.4,122
GB,UK - London,udp,2018-02-09,28,29451.4,217
GB,UK - London,tcp,2018-02-09,106,35140.6,76
FR,France - Paris - 1,udp,2018-02-09,183,10489.6,487
FR,France - Paris - 1,udp,2018-02-09,382,5134.8,
FR,UK - London,udp,2018-02-09,725,5238.2,
FR,France - Paris - 1,udp,2018-02-09,75,7616.4,
FR,UK - London,udp,2018-02-09,252,30665.8,138
GB,UK - London,udp,2018-02-09,46,48342.8,110
GB,UK - London,udp,2018-02-09,35,67566.4,55
FR,France - Paris - 1,tcp,2018-02-09,38,38038,80
FR,France - Paris - 1,udp,2018-02-09,50,15895,
GB,UK - London,udp,2018-02-09,16,129938.6,31
FR,France - Paris - 1,udp,2018-02-09,65,22266.2,236
FR,France - Paris - 1,tcp,2018-02-09,155,20891.2,180
DE,Germany - Nuremberg,udp,2018-02-09,4430,3410,
DE,Germany - Nuremberg,udp,2018-02-09,70,14766.4,
DE,Germany - Nuremberg,udp,2018-02-09,23,61987.2,46
FR,France - Paris - 1,udp,2018-02-09,92,9048.6,182
GB,UK - London,udp,2018-02-09,24,60238.2,68
GB,France - Paris - 1,tcp,2018-02-09,43,39195.2,81
GB,UK - London,udp,2018-02-09,139,8316,
FR,France - Paris - 1,udp,2018-02-09,58,31847.2,135
DE,France - Paris - 1,udp,2018-02-09,365,6142.4,
GB,UK - London,udp,2018-02-09,19,81096.4,47
FR,France - Paris - 1,udp,2018-02-09,41,28355.8,88
GB,UK - London,udp,2018-02-09,16,131300.4,30
DE,Germany - Nuremberg,udp,2018-02-09,88,14663,320
GB,UK - London,udp,2018-02-09,23,12771,673
FR,France - Paris - 1,udp,2018-02-09,50,33204.6,
FR,France - Paris - 1,udp,2018-02-09,44,19936.4,
GB,UK - London,udp,2018-02-09,31,29746.2,225
GB,UK - London,udp,2018-02-09,20,3546.4,100
FR,France - Paris - 1,udp,2018-02-09,50,19564.6,350
FR,France - Paris - 1,udp,2018-02-09,77,27317.4,
DE,Germany - Nuremberg,udp,2018-02-09,23,49548.4,
FR,France - Paris - 1,tcp,2018-02-09,140,2591.6,3205
FR,France - Paris - 1,udp,2018-02-09,124,13477.2,
DE,Germany - Nuremberg,udp,2018-02-09,26,34397,58
FR,France - Paris - 1,udp,2018-02-09,74,17362.4,359
FR,UK - London,udp,2018-02-09,24,78700.6,46
FR,France - Paris - 1,tcp,2018-02-09,130,17712.2,194
FR,UK - London,udp,2018-02-09,66,9314.8,833
DE,Germany - Nuremberg,udp,2018-02-09,23,77556.6,40
GB,UK - London,tcp,2018-02-09,67,28386.6,201
DE,Germany - Nuremberg,udp,2018-02-09,27,68915,52
DE,Germany - Nuremberg,udp,2018-02-09,754,1293.6,
FR,France - Paris - 1,udp,2018-02-09,44,20310.4,360
FR,UK - London,udp,2018-02-09,25,72771.6,64
FR,UK - London,udp,2018-02-09,28,34603.8,173
GB,UK - London,udp,2018-02-09,32,50758.4,92
DE,Germany - Nuremberg,udp,2018-02-09,87,17078.6,
DE,Germany - Nuremberg,udp,2018-02-09,58,41973.8,
GB,UK - London,udp,2018-02-09,21,55704,67
DE,Germany - Nuremberg,udp,2018-02-09,123,2910.6,2879
FR,France - Paris - 1,udp,2018-02-09,40,19685.6,81
FR,France - Paris - 1,udp,2018-02-09,30,59413.2,63
GB,UK - London,udp,2018-02-09,30,68657.6,58
GB,UK - London,udp,2018-02-09,103,6639.6,
DE,Germany - Nuremberg,udp,2018-02-09,362,10936.2,
FR,France - Paris - 1,udp,2018-02-09,20,85687.8,51
DE,UK - London,tcp,2018-02-09,70,26952.2,182
GB,UK - London,udp,2018-02-09,19,90659.8,47
DE,Germany - Nuremberg,udp,2018-02-09,15,115750.8,26
GB,UK - London,udp,2018-02-09,27,44666.6,112
GB,UK - London,udp,2018-02-09,31,28773.8,196
GB,UK - London,tcp,2018-02-09,17,59796,42
GB,UK - London,udp,2018-02-09,17,49284.4,
GB,UK - London,udp,2018-02-09,21,23058.2,309
FR,UK - London,udp,2018-02-09,14,54903.2,129
FR,Germany - Nuremberg,udp,2018-02-09,6,216031.2,14
FR,UK - London,udp,2018-02-09,16,12449.8,189
FR,France - Paris - 1,udp,2018-02-09,946,5119.4,
GB,UK - London,udp,2018-02-09,16,109883.4,40
GB,UK - London,tcp,2018-02-09,40,35486,120
FR,France - Paris - 1,udp,2018-02-09,18,112569.6,33
FR,France - Paris - 1,tcp,2018-02-09,13,53475.4,77
FR,France - Paris - 1,udp,2018-02-09,23,88213.4,39
FR,France - Paris - 1,udp,2018-02-09,24,65263,68
FR,France - Paris - 1,udp,2018-02-09,23,89716,43
FR,France - Paris - 1,udp,2018-02-09,55,26087.6,220
GB,France - Paris - 1,udp,2018-02-09,83,16588,
FR,France - Paris - 1,udp,2018-02-09,45,8349,265
GB,UK - London,udp,2018-02-09,10,121250.8,37
FR,UK - London,tcp,2018-02-09,23,33398.2,117
GB,UK - London,udp,2018-02-09,53,41014.6,115
GB,UK - London,udp,2018-02-09,29,64413.8,67
GB,UK - London,udp,2018-02-09,18,116615.4,33
FR,France - Paris - 1,udp,2018-02-09,32,63949.6,62
FR,France - Paris - 1,udp,2018-02-09,51,35824.8,128
GB,UK - London,udp,2018-02-09,28,31193.8,228
DE,Germany - Nuremberg,udp,2018-02-09,969,629.2,
FR,France - Paris - 1,udp,2018-02-09,44,28879.4,133
FR,France - Paris - 1,udp,2018-02-09,22,79842.4,54
FR,France - Paris - 1,udp,2018-02-07,21,26428.9596,
FR,France - Paris - 1,udp,2018-02-08,702,11667.5646,380
GB,Germany - Nuremberg,udp,2018-02-08,276,35843.2534,150
DE,Germany - Nuremberg,udp,2018-02-09,63,11897.6,
FR,UK - London,udp,2018-02-09,2894,5759.6,1566
GB,UK - London,udp,2018-02-09,50,60515.4,
GB,UK - London,udp,2018-02-09,36,37961,
GB,UK - London,udp,2018-02-09,29,35851.2,182
FR,France - Paris - 1,udp,2018-02-09,848,9611.8,
GB,UK - London,udp,2018-02-09,68,50331.6,104
FR,France - Paris - 1,udp,2018-02-09,104,13798.4,
FR,France - Paris - 1,udp,2018-02-09,57,29238,179
FR,France - Paris - 1,udp,2018-02-09,23,89639,45
FR,France - Paris - 1,udp,2018-02-09,46,20312.6,342
FR,UK - London,udp,2018-02-09,52,25339.6,222
GB,UK - London,udp,2018-02-09,35,41168.6,83
GB,UK - London,udp,2018-02-09,15,31882.4,167
FR,UK - London,tcp,2018-02-09,100,29282,123
GB,UK - London,udp,2018-02-09,14,145640,28
FR,France - Paris - 1,udp,2018-02-09,347,3568.4,
GB,UK - London,udp,2018-02-09,34,38874,160
GB,UK - London,udp,2018-02-09,11,37655.2,
FR,UK - London,udp,2018-02-09,83,10687.6,77
FR,France - Paris - 1,udp,2018-02-09,26,79767.6,56
FR,France - Paris - 1,udp,2018-02-09,40,5720,1609
FR,France - Paris - 1,l2tp,2018-02-09,29,26248.2,141
GB,UK - London,udp,2018-02-09,15,64277.4,69
FR,UK - London,udp,2018-02-09,153,34507,71
FR,France - Paris - 1,udp,2018-02-09,22,81393.4,54
GB,UK - London,udp,2018-02-09,28,50982.8,61
FR,UK - London,udp,2018-02-09,18,46409,110
GB,UK - London,udp,2018-02-09,19,38970.8,182
FR,France - Paris - 1,udp,2018-02-09,35,29942,204
FR,France - Paris - 1,udp,2018-02-09,23,64774.6,76
FR,France - Paris - 1,udp,2018-02-09,22,83333.8,49
FR,UK - London,udp,2018-02-09,30,55954.8,78
GB,UK - London,udp,2018-02-09,92,8749.4,390
FR,France - Paris - 1,udp,2018-02-09,29,56372.8,76
FR,France - Paris - 1,udp,2018-02-09,80,3847.8,2244
FR,France - Paris - 1,udp,2018-02-09,41,29970.6,
FR,France - Paris - 1,udp,2018-02-09,20,84671.4,48
GB,UK - London,udp,2018-02-09,38,37107.4,
DE,Germany - Nuremberg,udp,2018-02-09,27,28740.8,53
GB,UK - London,udp,2018-02-09,14,145138.4,27
FR,France - Paris - 1,udp,2018-02-09,21,89738,42
DE,Germany - Nuremberg,udp,2018-02-09,348,4083.2,
FR,France - Paris - 1,l2tp,2018-02-09,31,27924.6,110
GB,UK - London,udp,2018-02-09,42,52819.8,77
GB,UK - London,l2tp,2018-02-09,22,59173.4,48
FR,France - Paris - 1,udp,2018-02-09,17,97928.6,43
DE,Germany - Nuremberg,udp,2018-02-09,27,55508.2,52
FR,UK - London,tcp,2018-02-09,58,25962.2,199
FR,France - Paris - 1,udp,2018-02-09,20,87230,51
FR,France - Paris - 1,udp,2018-02-09,195,19956.2,
GB,UK - London,udp,2018-02-09,64,30989.2,154
GB,UK - London,udp,2018-02-09,34,27029.2,212
GB,UK - London,tcp,2018-02-09,103,20858.2,118
GB,UK - London,udp,2018-02-09,36,60376.8,70
DE,Germany - Nuremberg,udp,2018-02-09,89,10639.2,
FR,France - Paris - 1,udp,2018-02-09,937,530.2,17368
GB,UK - London,tcp,2018-02-09,42,34504.8,91
GB,UK - London,udp,2018-02-09,26,80894,50
GB,UK - London,udp,2018-02-09,22,94320.6,43
FR,France - Paris - 1,tcp,2018-02-09,120,19054.2,227
FR,France - Paris - 1,udp,2018-02-09,20,89834.8,50
FR,UK - London,l2tp,2018-02-09,35,41855,126
GB,UK - London,udp,2018-02-09,20,74232.4,55
GB,UK - London,l2tp,2018-02-09,82,32276.2,117
FR,UK - London,udp,2018-02-09,82,937.2,8443
FR,UK - London,l2tp,2018-02-09,21,53889,100
GB,UK - London,udp,2018-02-09,30,48862,64
GB,France - Paris - 1,udp,2018-02-09,23,41206,158
FR,France - Paris - 1,udp,2018-02-09,20,86383,52
GB,UK - London,udp,2018-02-09,47,31099.2,160
DE,Germany - Nuremberg,udp,2018-02-09,28,54511.6,53
FR,UK - London,udp,2018-02-09,41,38438.4,120
GB,France - Paris - 1,udp,2018-02-09,31,50250.2,100
GB,France - Paris - 1,udp,2018-02-09,41,28452.6,216
DE,Germany - Nuremberg,udp,2018-02-09,42,32142,
FR,UK - London,udp,2018-02-09,23,91775.2,41
DE,Germany - Nuremberg,udp,2018-02-09,15,76681,35
FR,France - Paris - 1,udp,2018-02-09,124,11682,366
FR,France - Paris - 1,tcp,2018-02-09,52,15793.8,189
FR,France - Paris - 1,udp,2018-02-09,20,96148.8,42
FR,France - Paris - 1,udp,2018-02-09,20,54073.8,53
FR,UK - London,udp,2018-02-09,12,17886,48
FR,France - Paris - 1,udp,2018-02-09,20,87505,51
GB,UK - London,sstp,2018-02-09,12,29856.2,81
GB,UK - London,udp,2018-02-09,38,17404.2,442
FR,UK - London,udp,2018-02-09,129,6729.8,925
GB,France - Paris - 1,udp,2018-02-09,24,37019.4,183
FR,France - Paris - 1,udp,2018-02-09,104,6067.6,669
GB,UK - London,udp,2018-02-06,825,4208,447
GB,UK - London,udp,2018-02-09,2965,1460.8,1604
FR,France - Paris - 1,udp,2018-02-09,29,26683.8,
DE,Germany - Nuremberg,udp,2018-02-09,73,20028.8,
FR,France - Paris - 1,udp,2018-02-09,15,84711,67
FR,France - Paris - 1,udp,2018-02-09,35,40403,134
FR,France - Paris - 1,udp,2018-02-09,33,32139.8,185
GB,UK - London,udp,2018-02-09,18,88332.2,52
GB,UK - London,udp,2018-02-09,19,25245,
GB,UK - London,udp,2018-02-09,25,46736.8,114
GB,UK - London,udp,2018-02-09,23,86543.6,41
GB,UK - London,udp,2018-02-09,21,69678.4,
FR,France - Paris - 1,udp,2018-02-09,21,77484,65
FR,France - Paris - 1,udp,2018-02-09,34,27416.4,221
FR,France - Paris - 1,tcp,2018-02-09,100,25361.6,149
FR,UK - London,udp,2018-02-09,37,63529.4,60
GB,UK - London,tcp,2018-02-09,22,56234.2,78
FR,UK - London,udp,2018-02-09,125,3172.4,2399
GB,UK - London,tcp,2018-02-09,423,21843.8,99
FR,UK - London,tcp,2018-02-09,400,908.6,7714
DE,Germany - Nuremberg,udp,2018-02-09,21,67089,47
FR,France - Paris - 1,udp,2018-02-09,9,152779,23
DE,Germany - Nuremberg,udp,2018-02-09,49,32885.6,
FR,UK - London,udp,2018-02-09,20,76342.2,66
GB,UK - London,tcp,2018-02-09,116,9757,769
FR,UK - London,udp,2018-02-09,430,5033.6,980
FR,France - Paris - 1,udp,2018-02-09,63,10560,
FR,France - Paris - 1,udp,2018-02-09,17,43733.8,117
FR,Germany - Nuremberg,udp,2018-02-09,6,129648.2,20
FR,France - Paris - 1,udp,2018-02-09,510,5227.2,935
GB,UK - London,udp,2018-02-09,22,94034.6,42
GB,UK - London,udp,2018-02-09,33,27330.6,
GB,UK - London,udp,2018-02-09,16,61527.4,92
FR,France - Paris - 1,udp,2018-02-09,129,21236.6,
FR,France - Paris - 1,tcp,2018-02-09,73,15169,
GB,UK - London,udp,2018-02-09,9,101644.4,63
GB,UK - London,udp,2018-02-09,30,64633.8,52
FR,UK - London,udp,2018-02-09,21,68015.2,74
FR,France - Paris - 1,udp,2018-02-09,32,44200.2,102
FR,France - Paris - 1,l2tp,2018-02-09,67,18396.4,261
FR,UK - London,udp,2018-02-09,106,3830.2,
FR,France - Paris - 1,udp,2018-02-09,87,14572.8,308
FR,France - Paris - 1,udp,2018-02-09,89,23009.8,
GB,UK - London,tcp,2018-02-09,121,15983,330
GB,UK - London,udp,2018-02-09,20,71911.4,65
GB,UK - London,udp,2018-02-09,16,105435,34
FR,France - Paris - 1,udp,2018-02-09,42,26287.8,232
GB,UK - London,udp,2018-02-09,145,16640.8,
FR,France - Paris - 1,udp,2018-02-09,75,23533.4,
FR,France - Paris - 1,udp,2018-02-09,47,29169.8,166
FR,France - Paris - 1,udp,2018-02-09,47,14878.6,197
FR,France - Paris - 1,udp,2018-02-09,154,14698.2,281
GB,UK - London,udp,2018-02-09,23,88195.8,44
FR,Germany - Nuremberg,udp,2018-02-09,34,9237.8,130
FR,France - Paris - 1,udp,2018-02-09,10,157515.6,27
GB,UK - London,udp,2018-02-09,18,63635,94
GB,UK - London,udp,2018-02-09,101,26243.8,
GB,UK - London,udp,2018-02-09,122,7297.4,574
FR,UK - London,udp,2018-02-09,24,65729.4,78
FR,France - Paris - 1,udp,2018-02-09,70,12034,114
DE,Germany - Nuremberg,tcp,2018-02-09,22,39978.4,63
FR,France - Paris - 1,udp,2018-02-09,40,40517.4,118
GB,UK - London,tcp,2018-02-09,25,42666.8,90
FR,France - Paris - 1,udp,2018-02-14,38,22268.586,87
FR,France - Paris - 1,udp,2018-02-14,28,18055.5418,75
FR,France - Paris - 1,udp,2018-02-14,652,1172.9642,
FR,France - Paris - 1,udp,2018-02-14,36,16776.1748,105
GB,UK - London,udp,2018-02-14,82,31036.6834,141
FR,France - Paris - 1,tcp,2018-02-14,107,31804.3036,98
FR,France - Paris - 1,udp,2018-02-14,33,44869.0474,
DE,Germany - Nuremberg,udp,2018-02-14,100,31396.4262,
GB,Germany - Nuremberg,udp,2018-02-14,590,813.2214,
FR,France - Paris - 1,udp,2018-02-14,92,19836.522,
FR,France - Paris - 1,udp,2018-02-14,13,130890.6444,42
FR,France - Paris - 1,udp,2018-02-14,74,2120.4558,
GB,UK - London,udp,2018-02-14,7,75206.5124,52
GB,UK - London,udp,2018-02-14,31,10346.4056,957
GB,UK - London,l2tp,2018-02-14,71,17396.8578,365
DE,Germany - Nuremberg,udp,2018-02-14,204,16016.1548,
FR,France - Paris - 1,tcp,2018-02-14,61,20905.6168,
GB,UK - London,udp,2018-02-14,19,121757.7374,32
DE,Germany - Nuremberg,udp,2018-02-14,169,12971.008,
FR,France - Paris - 1,udp,2018-02-14,24,41806.1668,131
DE,Germany - Nuremberg,udp,2018-02-14,59,21989.912,
FR,France - Paris - 1,udp,2018-02-14,93,33217.9408,
FR,France - Paris - 1,udp,2018-02-14,35,35612.0038,206
DE,Germany - Nuremberg,udp,2018-02-14,2,6716.0434,1650
DE,Germany - Nuremberg,udp,2018-02-14,36,53416.739,76
FR,France - Paris - 1,udp,2018-02-14,134,14333.9772,428
DE,Germany - Nuremberg,udp,2018-02-14,48,35612.0038,
FR,France - Paris - 1,udp,2018-02-14,320,14252.9084,
GB,UK - London,udp,2018-02-14,24,99344.7476,45
GB,UK - London,udp,2018-02-14,52,18159.4112,
FR,France - Paris - 1,udp,2018-02-14,21,48205.5352,116
FR,France - Paris - 1,udp,2018-02-14,15,140689.8356,38
FR,France - Paris - 1,l2tp,2018-02-14,40,20069.5948,257
FR,UK - London,tcp,2018-02-14,77,10131.0666,673
FR,France - Paris - 1,udp,2018-02-14,14,164911.673,26
DE,Germany - Nuremberg,l2tp,2018-02-14,30,52674.4528,114
FR,UK - London,udp,2018-02-14,35,72029.6288,62
GB,UK - London,udp,2018-02-14,20,90536.1158,47
FR,France - Paris - 1,udp,2018-02-14,26,57850.189,108
FR,France - Paris - 1,udp,2018-02-14,0,0,0
FR,France - Paris - 1,udp,2018-02-14,47,22686.597,287
GB,UK - London,udp,2018-02-14,19,87331.3648,64
FR,France - Paris - 1,udp,2018-02-14,109,6257.498,
FR,France - Paris - 1,udp,2018-02-14,43,17482.9934,503
GB,France - Paris - 1,tcp,2018-02-14,70,3979.9714,1917
GB,UK - London,udp,2018-02-14,9,81362.6744,93
FR,UK - London,udp,2018-02-14,23,18848.496,59
FR,France - Paris - 1,tcp,2018-02-14,85,36985.1066,120
DE,France - Paris - 1,udp,2018-02-14,27,80306.2466,48
GB,UK - London,udp,2018-02-14,29,70722.3944,85
FR,UK - London,udp,2018-02-14,33,18227.813,71
FR,France - Paris - 1,udp,2018-02-14,32,29853.5856,78
DE,Germany - Nuremberg,udp,2018-02-13,71,722.7431,
FR,France - Paris - 1,udp,2018-02-14,187,41388.1558,102
DE,Germany - Nuremberg,udp,2018-02-14,8761,2130.5894,
FR,France - Paris - 1,udp,2018-02-14,29,29742.116,
DE,Germany - Nuremberg,tcp,2018-02-14,3486,782.8206,
FR,France - Paris - 1,udp,2018-02-14,207,10858.1524,
GB,UK - London,udp,2018-02-14,17,68072.458,97
DE,Germany - Nuremberg,udp,2018-02-14,22,24034.3658,319
FR,UK - London,udp,2018-02-14,20,18706.6256,78
GB,UK - London,udp,2018-02-14,37,23180.61,
FR,France - Paris - 1,udp,2018-02-14,20,58777.4134,118
FR,France - Paris - 1,udp,2018-02-14,45,37557.655,159
FR,France - Paris - 1,udp,2018-02-14,53,18997.9666,
GB,UK - London,udp,2018-02-14,26,77496.706,77
DE,Germany - Nuremberg,udp,2018-02-14,31,57916.0574,65
GB,UK - London,udp,2018-02-14,20,20211.4652,
GB,UK - London,udp,2018-02-14,17,64634.6342,111
DE,Germany - Nuremberg,udp,2018-02-14,1151,11521.9032,
FR,UK - London,udp,2018-02-14,22,17594.463,110
GB,UK - London,udp,2018-02-14,26,95585.182,46
FR,UK - London,udp,2018-02-14,34,72181.6328,62
FR,France - Paris - 1,udp,2018-02-14,297,19970.7922,
DE,UK - London,udp,2018-02-14,36,23765.8254,
FR,France - Paris - 1,udp,2018-02-14,49,36668.4316,173
FR,France - Paris - 1,udp,2018-02-14,46,28138.4738,
FR,France - Paris - 1,udp,2018-02-14,13,51402.686,40
FR,France - Paris - 1,udp,2018-02-14,40,29569.8448,98
DE,Germany - Nuremberg,udp,2018-02-14,124,11975.3818,
GB,UK - London,l2tp,2018-02-14,47,49849.7118,96
GB,UK - London,udp,2018-02-14,11,188444.4256,23
DE,Germany - Nuremberg,udp,2018-02-14,19,79341.0212,68
FR,France - Paris - 1,udp,2018-02-14,19,97850.0416,41
FR,France - Paris - 1,udp,2018-02-14,51,23337.6808,332
DE,Germany - Nuremberg,udp,2018-02-14,10,117458.5576,33
FR,France - Paris - 1,udp,2018-02-14,140,9865.0596,
FR,UK - London,tcp,2018-02-14,120,36369.4904,79
DE,Germany - Nuremberg,udp,2018-02-14,30,57422.0444,69
DE,Germany - Nuremberg,udp,2018-02-14,13,128879.1248,23
FR,Germany - Nuremberg,udp,2018-02-14,11,119817.153,25
GB,UK - London,udp,2018-02-14,421,17971.9396,
FR,France - Paris - 1,udp,2018-02-14,19,110745.0476,46
FR,France - Paris - 1,udp,2018-02-14,77,32845.531,
FR,France - Paris - 1,udp,2018-02-14,40,40939.744,140
GB,UK - London,udp,2018-02-14,39,61450.1504,82
FR,UK - London,udp,2018-02-14,50,53272.3352,86
FR,France - Paris - 1,udp,2018-02-14,22,40549.6004,187
GB,France - Paris - 1,udp,2018-02-14,31,75733.4596,58
FR,UK - London,udp,2018-02-14,42,34710.1134,185
FR,France - Paris - 1,udp,2018-02-14,84,27102.3132,171
FR,France - Paris - 1,udp,2018-02-14,132,12996.342,
GB,UK - London,udp,2018-02-14,18,120387.168,40
FR,UK - London,udp,2018-02-14,28,70522.2558,57
GB,UK - London,udp,2018-02-14,29,76012.1336,72
FR,UK - London,udp,2018-02-14,64,39594.5086,136
FR,France - Paris - 1,udp,2018-02-14,54,12520.0628,664
FR,UK - London,udp,2018-02-14,31,34178.0994,181
FR,France - Paris - 1,udp,2018-02-14,40,34289.569,168
DE,Germany - Nuremberg,udp,2018-02-14,47,45783.6048,
GB,UK - London,udp,2018-02-14,120,61455.2172,65
FR,France - Paris - 1,tcp,2018-02-14,63,23593.5542,
DE,Germany - Nuremberg,tcp,2018-02-14,4331,410.4108,
FR,France - Paris - 1,udp,2018-02-14,78,33443.4134,
DE,Germany - Nuremberg,udp,2018-02-14,125,28984.6294,
FR,France - Paris - 1,udp,2018-02-14,73,29141.7002,
DE,Germany - Nuremberg,udp,2018-02-14,4508,3518.8926,
GB,UK - London,udp,2018-02-14,26,49168.2272,123
FR,France - Paris - 1,udp,2018-02-14,117,12712.6012,441
GB,France - Paris - 1,udp,2018-02-14,66,9566.1184,
FR,France - Paris - 1,tcp,2018-02-14,118,13984.368,498
FR,France - Paris - 1,udp,2018-02-14,40,46069.879,104
FR,UK - London,udp,2018-02-14,20,15937.6194,36
FR,France - Paris - 1,udp,2018-02-14,38,48940.2212,96
GB,UK - London,udp,2018-02-14,56,48608.3458,112
FR,France - Paris - 1,udp,2018-02-14,40,4068.6404,308
FR,Germany - Nuremberg,udp,2018-02-14,11,20244.3994,33
FR,France - Paris - 1,udp,2018-02-14,38,23195.8104,
GB,UK - London,tcp,2018-02-14,19,43604.8808,120
FR,UK - London,udp,2018-02-14,52,52182.9732,88
FR,France - Paris - 1,tcp,2018-02-14,24,43359.141,122
GB,UK - London,udp,2018-02-14,53,37534.8544,
GB,UK - London,udp,2018-02-14,53,41261.4858,114
DE,Germany - Nuremberg,udp,2018-02-14,58,19451.4452,
DE,UK - London,l2tp,2018-02-14,152,19243.7064,196
FR,Germany - Nuremberg,udp,2018-02-14,5,200815.0178,13
FR,France - Paris - 1,udp,2018-02-14,33,30010.6564,206
GB,UK - London,udp,2018-02-14,76,3323.8208,3093
